RI,Value
,20727988.558936
,20900022.717919
,21009527.812137
,20776376.841403
,20357692.361162
,20203222.653856
,20240874.804139
,20216106.990917
,20316723.456858
,20629170.146466
,21007960.069856
,21237857.338757
,21158660.328715
,21133950.394804
,21245164.014817
,21122609.964986
,21043564.659833
,21231899.952797
,21195110.589419
,20954343.076961
,20850952.952927
,20705030.2686
,20520473.44946
,20529091.09674
,20460329.464283
,20194832.974258
,20233853.359646
,20621392.168067
,21060212.427092
,21433821.861934
,21562425.713557
,21499480.781788
,21368344.009466
,21141594.716179
,20804011.46108
,20500075.384814
,20470622.042878
,20628669.550469
,20761720.760665
,20803908.526445
,20818939.094549
,20738141.392147
,20445594.137409
,20186692.908224
,20215412.802622
,20347356.560103
,20016418.380463
,19482351.043075
,19576997.912314
,20095453.281859
,20513923.83207
,20786515.10746
,20994603.602161
,20898270.417996
,20574194.332577
,20565833.953143
,20593894.106983
,20435174.354957
,20550443.689703
,20969450.212278
,21383540.519281
,21509558.475781
,21075524.554949
,20147089.876611
,19359231.779535
,19190839.950661
,19494362.647886
,20031498.497593
,20467829.212804
,20448501.902951
,20230938.157923
,20327366.276695
,20530753.209902
,20490528.716121
,20318381.987547
,20112549.780992
,19987502.57254
,20027727.560065
,20278215.983897
,20619413.133761
,20899237.490212
,21191773.644521
,21382270.665079
,21372553.95681
,21227898.085285
,21027774.338781
,20817631.757155
,20482112.408037
,20180295.987837
,20256006.302728
,20547675.903669
,20791935.762784
,20829176.587056
,20629527.706785
,20566700.323493
,20627725.581224
,20520520.901836
,20295738.550041
,19952442.479014
,19621533.036697
,19660586.539323
,19928059.176459
,19852391.331914
,19564195.707405
,19594489.968494
,19899652.911166
,20253071.060166
,20395807.820409
,20211173.015073
,19910018.94573
,19841429.804249
,19976927.345431
,19866723.646358
,19599167.175964
,19563628.376457
,19556444.847882
,19527505.457658
,19848507.089196
,20235997.660085
,20330594.49251
,20439611.027754
,20676766.946447
,20636270.093249
,20179694.590872
,19815046.801858
,19922276.361732
,20076697.426429
,20116463.000276
,20465214.677355
,20934933.245181
,21129124.395237
,21078289.350675
,20751759.824406
,20211184.760572
,19894831.695549
,19988529.212581
,20159767.770145
,20054028.575518
,20034941.854198
,20472717.792252
,20877384.849398
,20930218.966569
,20686920.13083
,20536443.903342
,20895193.070024
,21224199.646269
,20859578.742158
,20263650.470654
,20187446.907675
,20542715.533933
,20945850.205101
,21149239.185824
,20897882.682367
,20383406.428509
,20166206.417214
,20350046.225891
,20606860.773282
,20598943.509063
,20292766.693263
,20018301.106607
,19986827.595607
,19978688.092129
,19877751.529331
,20062547.717003
,20511326.338905
,20704329.77415
,20472301.356082
,20022262.457522
,19562856.825566
,19204299.380341
,19193337.391213
,19753620.351017
,20501267.73494
,20725219.805017
,20439888.610007
,20263842.244122
,20335557.63977
,20373382.683436
,20396944.696451
,20485171.655871
,20516147.296422
,20521399.799738
,20545943.13826
,20570571.359782
,20666348.092084
,20668659.177956
,20363368.108649
,20034688.98224
,20063004.550411
,20394562.785963
,20638067.656775
,20671173.408611
,20760916.288083
,20806984.491795
,20606068.240451
,20345799.016537
,20244514.931313
,20399294.190443
,20569480.249288
,20551573.744959
,20504248.564885
,20466095.089038
,20435747.467369
,20326188.725018
,20211519.90289
,20359931.659157
,20614193.032434
,20695232.377797
,20739438.744757
,20922085.485078
,21129789.815753
,21232250.769845
,21085407.581645
,20805511.547325
,20624192.544001
,20413486.39781
,20204508.583872
,20207348.410439
,20283685.052136
,20244580.100541
,20134534.870167
,20022788.179969
,20013022.865755
,20142627.866309
,20245504.716039
,20312553.219008
,20392562.38888
,20255636.347844
,19981192.033165
,19928411.388961
,20084575.591937
,20135096.484464
,20175672.105871
,20519738.595382
,20893988.457622
,21020041.262812
,20645236.343667
,19889916.408301
,19566595.012646
,19705913.610541
,19902632.853806
,20356402.863154
,20970685.891283
,21317181.525442
,21408538.00322
,21365035.312358
,21052565.798449
,20562866.178182
,20263004.986596
,20209457.089717
,20269490.072877
,20334620.486168
,20379738.126679
,20398779.154708
,20421377.914316
,20520753.633267
,20646340.147145
,20663129.532622
,20472647.348365
,20306818.94204
,20484343.693498
,20612361.627418
,20173575.540499
,19606901.600638
,19501049.48991
,19846914.952182
,20245577.881263
,20382766.31383
,20249472.65589
,20083455.076741
,20157812.982825
,20338797.06672
,20460595.821825
,20486277.035951
,20471000.643644
,20546066.984799
,20569391.549215
,20570253.859173
,20780494.629708
,20933046.858157
,20884814.012324
,20802131.195555
,20668569.57527
,20572424.644973
,20634667.314099
,20774832.910077
,20681775.045162
,20446063.551023
,20275290.471393
,20105811.053788
,20110002.382015
,20288010.983739
,20413238.873021
,20412874.887364
,20294991.398125
,20114341.08108
,20008807.456172
,20052266.071385
,20069298.153508
,19950713.26137
,19988433.315537
,20326968.959856
,20762598.979672
,20922689.112346
,20703816.240304
,20610516.450546
,20717865.846074
,20624659.486107
,20302194.335995
,19961638.161473
,19770664.55795
,19911384.947735
,20274256.650848
,20544394.227687
,20789762.172794
,21124682.021534
,21337670.052942
,21220662.880931
,20975849.311608
,20783587.730857
,20718629.237592
,20741150.670346
,20625018.616507
,20450839.631119
,20310086.778243
,20289276.253997
,20370568.832856
,20380973.049644
,20421001.49827
,20385670.422707
,20283518.636365
,20428054.906315
,20760104.076088
,21023683.729843
,20966239.420692
,20778640.170339
,20754612.758862
,20776878.460288
,20954747.350285
,21286305.552839
,21441654.027696
